Factor_category,Multiple_cat1,Multiple_cat2,Multiple_cat3,Factor_more_refined,Factor_refined,Clock_C,N total,Tissue_category,Race_Ethnicity,Sex,Twin_study,Cohort_C,Link
General,,,,Sex,Sex,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
General,,,,Sex,Sex,PhenoAge,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
General,,,,Sex,Sex,GrimAge,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Blood_markers,Immunology,,CD4 Tcell count,CD4 Tcell count,GrimAge,66,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Blood_markers,Immunology,,CD4 Tcell count,CD4 Tcell count,Horvath,66,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Blood_markers,Immunology,,CD4 Tcell count,CD4 Tcell count,PhenoAge,66,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Blood_markers,Immunology,,CD4 Tcell count,CD4 Tcell count,Horvath,66,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Blood_markers,Immunology,,CD4 Tcell count,CD4 Tcell count,Horvath,66,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Blood_markers,Immunology,,CD4 Tcell count,CD4 Tcell count,Horvath,69,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Blood_markers,Immunology,,CD4 Tcell count,CD4 Tcell count,Horvath,69,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Blood_markers,Immunology,,CD4 Tcell count,CD4 Tcell count,PhenoAge,69,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Blood_markers,Immunology,,CD4 Tcell count,CD4 Tcell count,GrimAge,69,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Blood_markers,Immunology,,CD4 Tcell count,CD4 Tcell count,Horvath,69,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV,GrimAge,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV,PhenoAge,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV,GrimAge,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV,PhenoAge,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV,PhenoAge,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV (duration of infection),GrimAge,69,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV (duration of infection),Horvath,69,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV (duration of infection),Horvath,69,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV (duration of infection),Horvath,69,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV (duration of infection),PhenoAge,69,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV (viral load),GrimAge,65,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV (viral load),Horvath,65,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV (viral load),Horvath,65,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV (viral load),Horvath,65,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Immunology,Viral,,HIV,HIV (viral load),PhenoAge,65,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Race/ethnicity,,,,Race/ethnicity,Race/ethnicity,GrimAge,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Race/ethnicity,,,,Race/ethnicity,Race/ethnicity,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Race/ethnicity,,,,Race/ethnicity,Race/ethnicity,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Race/ethnicity,,,,Race/ethnicity,Race/ethnicity,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Race/ethnicity,,,,Race/ethnicity,Race/ethnicity,PhenoAge,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Smoking,,,,Smoking,Smoking,Horvath,106,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Smoking,,,,Smoking,Smoking,Horvath,106,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Smoking,,,,Smoking,Smoking,GrimAge,106,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Smoking,,,,Smoking,Smoking,Horvath,106,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Smoking,,,,Smoking,Smoking,PhenoAge,106,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Socioeconomic,,,,Education,Education,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Socioeconomic,,,,Education,Education,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Socioeconomic,,,,Education,Education,GrimAge,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Socioeconomic,,,,Education,Education,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Socioeconomic,,,,Education,Education,PhenoAge,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Substance use/abuse (not incl. alcohol),,,,Substance use,Drug use,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Substance use/abuse (not incl. alcohol),,,,Substance use,Drug use,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Substance use/abuse (not incl. alcohol),,,,Substance use,Drug use,Horvath,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Substance use/abuse (not incl. alcohol),,,,Substance use,Drug use,PhenoAge,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Substance use/abuse (not incl. alcohol),,,,Substance use,Drug use,GrimAge,107,Blood,Hispanic (6.5%);Not hispanic (93.5%),Both,No,Columbia University Irving Medical Center (CUIMC),https://academic.oup.com/cid/article/73/11/1982/6304900
Multiple_groups,Congenital_conditions,Cognitive,,Congenital condition,Williams syndrome,Hannum,64,Blood,Japanese,Both,No,Recruited,https://acamh.onlinelibrary.wiley.com/doi/full/10.1111/jcpp.13613?saml_referrer
Multiple_groups,Congenital_conditions,Cognitive,,Congenital condition,Williams syndrome,GrimAge,64,Blood,Japanese,Both,No,Recruited,https://acamh.onlinelibrary.wiley.com/doi/full/10.1111/jcpp.13613?saml_referrer
Multiple_groups,Congenital_conditions,Cognitive,,Congenital condition,Williams syndrome,Horvath,64,Blood,Japanese,Both,No,Recruited,https://acamh.onlinelibrary.wiley.com/doi/full/10.1111/jcpp.13613?saml_referrer
Multiple_groups,Congenital_conditions,Cognitive,,Congenital condition,Williams syndrome,PhenoAge,64,Blood,Japanese,Both,No,Recruited,https://acamh.onlinelibrary.wiley.com/doi/full/10.1111/jcpp.13613?saml_referrer
Multiple_groups,Congenital_conditions,Cognitive,,Congenital condition,Williams syndrome,SkinBlood,64,Blood,Japanese,Both,No,Recruited,https://acamh.onlinelibrary.wiley.com/doi/full/10.1111/jcpp.13613?saml_referrer
Multiple_groups,Cardiovascular,Obs_gynae,Renal,Pre-eclampsia,Pre-eclampsia,Horvath,44,Blood,,Female,No,Recruited,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(21)00329-7/fulltext
Multiple_groups,Cancer,Healthspan/Lifespan/Mortality,,Cancer,Cancer (oropharyngeal) (3 year survival),Hannum,408,Blood,,Both,No,Head and Neck 5000 (H&N5000),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01220-4
Multiple_groups,Cancer,Healthspan/Lifespan/Mortality,,Cancer,Cancer (oropharyngeal) (3 year survival),Horvath,408,Blood,,Both,No,Head and Neck 5000 (H&N5000),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01220-4
Multiple_groups,Cancer,Healthspan/Lifespan/Mortality,,Cancer,Cancer (oropharyngeal) (3 year survival),Horvath,408,Blood,,Both,No,Head and Neck 5000 (H&N5000),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01220-4
Multiple_groups,Cancer,Healthspan/Lifespan/Mortality,,Cancer,Cancer (oropharyngeal) (3 year survival),PhenoAge,408,Blood,,Both,No,Head and Neck 5000 (H&N5000),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01220-4
Multiple_groups,Cancer,Healthspan/Lifespan/Mortality,,Cancer,Cancer (oropharyngeal) (3 year survival),Zhang,408,Blood,,Both,No,Head and Neck 5000 (H&N5000),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01220-4
Multiple_groups,Cancer,Healthspan/Lifespan/Mortality,,Cancer,Cancer (oropharyngeal) (3 year survival),GrimAge,408,Blood,,Both,No,Head and Neck 5000 (H&N5000),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01220-4
Neuro,,,,Parkinson's disease,Parkinson's disease,Horvath,84,Blood,White;Hispanic;or Latino,Both,No,Parkinson’s Progression Marker Initiative (PPMI),https://movementdisorders.onlinelibrary.wiley.com/doi/full/10.1002/mds.29157?saml_referrer
Neuro,,,,Parkinson's disease,Parkinson's disease,Horvath,84,Blood,White;Hispanic;or Latino,Both,No,Parkinson’s Progression Marker Initiative (PPMI),https://movementdisorders.onlinelibrary.wiley.com/doi/full/10.1002/mds.29157?saml_referrer
Neuro,,,,Parkinson's disease,Parkinson's disease,Horvath,84,Blood,White;Hispanic;or Latino,Both,No,Parkinson’s Progression Marker Initiative (PPMI),https://movementdisorders.onlinelibrary.wiley.com/doi/full/10.1002/mds.29157?saml_referrer
Neuro,,,,Parkinson's disease,Parkinson's disease,Horvath,84,Blood,White;Hispanic;or Latino,Both,No,Parkinson’s Progression Marker Initiative (PPMI),https://movementdisorders.onlinelibrary.wiley.com/doi/full/10.1002/mds.29157?saml_referrer
Neuro,,,,Parkinson's disease,Parkinson's disease (age of onset),Horvath,86,Blood,White;Hispanic;or Latino,Both,No,Parkinson’s Progression Marker Initiative (PPMI),https://movementdisorders.onlinelibrary.wiley.com/doi/full/10.1002/mds.29157?saml_referrer
Neuro,,,,Parkinson's disease,Parkinson's disease (age of onset),Horvath,91,Blood,White;Hispanic;or Latino,Both,No,Parkinson’s Progression Marker Initiative (PPMI),https://movementdisorders.onlinelibrary.wiley.com/doi/full/10.1002/mds.29157?saml_referrer
Neuro,,,,Parkinson's disease,Parkinson's disease (age of onset),Horvath,91,Blood,White;Hispanic;or Latino,Both,No,Parkinson’s Progression Marker Initiative (PPMI),https://movementdisorders.onlinelibrary.wiley.com/doi/full/10.1002/mds.29157?saml_referrer
Neuro,,,,Parkinson's disease,Parkinson's disease (age of onset),Horvath,91,Blood,White;Hispanic;or Latino,Both,No,Parkinson’s Progression Marker Initiative (PPMI),https://movementdisorders.onlinelibrary.wiley.com/doi/full/10.1002/mds.29157?saml_referrer
Neuro,,,,Parkinson's disease,Parkinson's disease (age of onset),Horvath,96,Blood,White;Hispanic;or Latino,Both,No,Recruited,https://movementdisorders.onlinelibrary.wiley.com/doi/full/10.1002/mds.29157?saml_referrer
Neuro,,,,Parkinson's disease,Parkinson's disease (age of onset),Horvath,96,Blood,White;Hispanic;or Latino,Both,No,Recruited,https://movementdisorders.onlinelibrary.wiley.com/doi/full/10.1002/mds.29157?saml_referrer
Neuro,,,,Parkinson's disease,Parkinson's disease (age of onset),Horvath,96,Blood,White;Hispanic;or Latino,Both,No,Recruited,https://movementdisorders.onlinelibrary.wiley.com/doi/full/10.1002/mds.29157?saml_referrer
Neuro,,,,Parkinson's disease,Parkinson's disease (age of onset),Horvath,182,Blood,White;Hispanic;or Latino,Both,No,Parkinson’s Progression Marker Initiative (PPMI),https://movementdisorders.onlinelibrary.wiley.com/doi/full/10.1002/mds.29157?saml_referrer
Neuro,,,,Parkinson's disease,Parkinson's disease (age of onset),Horvath,182,Blood,White;Hispanic;or Latino,Both,No,Parkinson’s Progression Marker Initiative (PPMI),https://movementdisorders.onlinelibrary.wiley.com/doi/full/10.1002/mds.29157?saml_referrer
