ID,Factor,Factor group,Factor category,Multiple_cat1,Multiple_cat2,Multiple_cat3,Topic,Clock,N total,Tissue,Race_Ethnicity,Sex,Twin_study,Cohort,Link
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,1016,Blood,"White (59.4), Black (40.6)",Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,1036,Blood,"White (59.4), Black (40.6)",Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,1036,Blood,"White (59.4), Black (40.6)",Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,1118,Blood,"White (59.4), Black (40.6)",Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,1118,Blood,"White (59.4), Black (40.6)",Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,232,Blood,,Female,No,Project Viva,https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,232,Blood,,Female,No,Project Viva,https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,240,Blood,,Male,No,Project Viva,https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,240,Blood,,Male,No,Project Viva,https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Socioeconomic index,SES,Socioeconomic,,,,Environment,Hannum,306,Blood,,Female,No,"Programming Research in Obesity, Growth, Environment and Social Stressors (PROGRESS)",https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education,Education,Socioeconomic,,,,Environment,Hannum,306,Blood,,Female,No,"Programming Research in Obesity, Growth, Environment and Social Stressors (PROGRESS)",https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Socioeconomic index,SES,Socioeconomic,,,,Environment,Hannum,343,Blood,,Male,No,"Programming Research in Obesity, Growth, Environment and Social Stressors (PROGRESS)",https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education,Education,Socioeconomic,,,,Environment,Hannum,343,Blood,,Male,No,"Programming Research in Obesity, Growth, Environment and Social Stressors (PROGRESS)",https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,358,Buccal epithelium,,Female,No,Fragile Families and Child Wellbeing Study (FFCWS),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,358,Buccal epithelium,,Female,No,Fragile Families and Child Wellbeing Study (FFCWS),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,363,Buccal epithelium,,Male,No,Fragile Families and Child Wellbeing Study (FFCWS),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,363,Buccal epithelium,,Male,No,Fragile Families and Child Wellbeing Study (FFCWS),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,373,Blood,,Both,No,Project Viva,https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,373,Blood,,Both,No,Project Viva,https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Socioeconomic index,SES,Socioeconomic,,,,Environment,Hannum,407,Blood,,Both,No,"Programming Research in Obesity, Growth, Environment and Social Stressors (PROGRESS)",https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,407,Blood,,Both,No,"Programming Research in Obesity, Growth, Environment and Social Stressors (PROGRESS)",https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Socioeconomic index,SES,Socioeconomic,,,,Environment,Hannum,449,Blood,,Both,No,"Programming Research in Obesity, Growth, Environment and Social Stressors (PROGRESS)",https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,449,Blood,,Both,No,"Programming Research in Obesity, Growth, Environment and Social Stressors (PROGRESS)",https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,472,Blood,,Both,No,Project Viva,https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,472,Blood,,Both,No,Project Viva,https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,554,Blood,,Male,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,554,Blood,,Male,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,564,Blood,,Female,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,564,Blood,,Female,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,609,Buccal epithelium,,Both,No,Fragile Families and Child Wellbeing Study (FFCWS),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,609,Buccal epithelium,,Both,No,Fragile Families and Child Wellbeing Study (FFCWS),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,637,Buccal epithelium,,Both,No,Fragile Families and Child Wellbeing Study (FFCWS),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,637,Buccal epithelium,,Both,No,Fragile Families and Child Wellbeing Study (FFCWS),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Socioeconomic index,SES,Socioeconomic,,,,Environment,Hannum,649,Blood,,Both,No,"Programming Research in Obesity, Growth, Environment and Social Stressors (PROGRESS)",https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,649,Blood,,Both,No,"Programming Research in Obesity, Growth, Environment and Social Stressors (PROGRESS)",https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,721,Buccal epithelium,,Both,No,Fragile Families and Child Wellbeing Study (FFCWS),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,721,Buccal epithelium,,Both,No,Fragile Families and Child Wellbeing Study (FFCWS),https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Household income,SES,Socioeconomic,,,,Environment,Hannum,98,Blood,,Both,No,Project Viva,https://academic.oup.com/ije/article/51/3/870/6371914
PUB177,Education (parental),Education,Socioeconomic,,,,Environment,Hannum,98,Blood,,Both,No,Project Viva,https://academic.oup.com/ije/article/51/3/870/6371914
PUB178,Wage index,SES,Socioeconomic,,,,Environment,DunedinPoAm,832,Blood,,Both,No,Health and Retirement Study (HRS),https://www.pnas.org/doi/10.1073/pnas.2208530119
PUB178,Wage index,SES,Socioeconomic,,,,Environment,SkinBlood,832,Blood,,Both,No,Health and Retirement Study (HRS),https://www.pnas.org/doi/10.1073/pnas.2208530119
PUB178,Wage index,SES,Socioeconomic,,,,Environment,Horvath,832,Blood,,Both,No,Health and Retirement Study (HRS),https://www.pnas.org/doi/10.1073/pnas.2208530119
PUB178,Wage index,SES,Socioeconomic,,,,Environment,PhenoAge,832,Blood,,Both,No,Health and Retirement Study (HRS),https://www.pnas.org/doi/10.1073/pnas.2208530119
PUB178,Wage index,SES,Socioeconomic,,,,Environment,Hannum,832,Blood,,Both,No,Health and Retirement Study (HRS),https://www.pnas.org/doi/10.1073/pnas.2208530119
PUB178,Wage index,SES,Socioeconomic,,,,Environment,GrimAge,832,Blood,,Both,No,Health and Retirement Study (HRS),https://www.pnas.org/doi/10.1073/pnas.2208530119
PUB181,Smoking,Smoking,Smoking,,,,Lifestyle,Hannum,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,Race/ethnicity,Race/ethnicity,Race/ethnicity,,,,Other,Hannum,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,BMI,BMI,BodyComposition,,,,Physical health,Hannum,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,CD4 Tcell count,CD4 Tcell count,Multiple_groups,Blood_markers,Immunology,,Physical health,Hannum,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HBV,HBV,Multiple_groups,Immunology,Hepatology,Viral,Physical health,Hannum,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HIV (viral load),HIV,Multiple_groups,Immunology,Viral,,Physical health,Hannum,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,Hannum,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,Smoking,Smoking,Smoking,,,,Lifestyle,GrimAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,Smoking,Smoking,Smoking,,,,Lifestyle,PhenoAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,Smoking,Smoking,Smoking,,,,Lifestyle,SkinBlood,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,Smoking,Smoking,Smoking,,,,Lifestyle,Horvath,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,Race/ethnicity,Race/ethnicity,Race/ethnicity,,,,Other,SkinBlood,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,Race/ethnicity,Race/ethnicity,Race/ethnicity,,,,Other,GrimAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,Race/ethnicity,Race/ethnicity,Race/ethnicity,,,,Other,Horvath,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,Race/ethnicity,Race/ethnicity,Race/ethnicity,,,,Other,PhenoAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,BMI,BMI,BodyComposition,,,,Physical health,Horvath,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,BMI,BMI,BodyComposition,,,,Physical health,SkinBlood,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,BMI,BMI,BodyComposition,,,,Physical health,GrimAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,BMI,BMI,BodyComposition,,,,Physical health,PhenoAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,CD4 Tcell count,CD4 Tcell count,Multiple_groups,Blood_markers,Immunology,,Physical health,SkinBlood,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,CD4 Tcell count,CD4 Tcell count,Multiple_groups,Blood_markers,Immunology,,Physical health,Horvath,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,CD4 Tcell count,CD4 Tcell count,Multiple_groups,Blood_markers,Immunology,,Physical health,PhenoAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,CD4 Tcell count,CD4 Tcell count,Multiple_groups,Blood_markers,Immunology,,Physical health,GrimAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HBV,HBV,Multiple_groups,Immunology,Hepatology,Viral,Physical health,PhenoAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HBV,HBV,Multiple_groups,Immunology,Hepatology,Viral,Physical health,GrimAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HBV,HBV,Multiple_groups,Immunology,Hepatology,Viral,Physical health,SkinBlood,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HBV,HBV,Multiple_groups,Immunology,Hepatology,Viral,Physical health,Horvath,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HIV (viral load),HIV,Multiple_groups,Immunology,Viral,,Physical health,SkinBlood,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HIV (viral load),HIV,Multiple_groups,Immunology,Viral,,Physical health,PhenoAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,GrimAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HIV (viral load),HIV,Multiple_groups,Immunology,Viral,,Physical health,Horvath,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,SkinBlood,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HIV (viral load),HIV,Multiple_groups,Immunology,Viral,,Physical health,GrimAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,Horvath,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB181,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,PhenoAge,101,Blood,,Male,No,Multicenter AIDS Cohort Study (MACS),https://www.frontiersin.org/articles/10.3389/fgene.2021.796547/full
PUB182,Externalising symptoms,Psychosocial functioning,Psychosocial,,,,Mental health,Horvath,148,Buccal epithelium,,Both,No,Recruited,https://www.sciencedirect.com/science/article/pii/S0301051121000120
PUB182,Internalising,Psychosocial functioning,Psychosocial,,,,Mental health,Horvath,148,Buccal epithelium,,Both,No,Recruited,https://www.sciencedirect.com/science/article/pii/S0301051121000120
PUB183,Self-control,Psychosocial functioning,Psychosocial,,,,Mental health,GrimAge,216,Blood,Black,Both,No,Adults In the Making (AIM),https://onlinelibrary.wiley.com/doi/full/10.1111/famp.12715
PUB183,Substance use prevention programme,Substance use prevention programme,Multiple_groups,Substance use/abuse (not incl. alcohol),Medication,,Other,Horvath,216,Blood,Black,Both,No,Adults In the Making (AIM),https://onlinelibrary.wiley.com/doi/full/10.1111/famp.12715
PUB183,Substance use prevention programme,Substance use prevention programme,Multiple_groups,Substance use/abuse (not incl. alcohol),Medication,,Other,Hannum,216,Blood,Black,Both,No,Adults In the Making (AIM),https://onlinelibrary.wiley.com/doi/full/10.1111/famp.12715
PUB183,Substance use prevention programme,Substance use prevention programme,Multiple_groups,Substance use/abuse (not incl. alcohol),Medication,,Other,PhenoAge,216,Blood,Black,Both,No,Adults In the Making (AIM),https://onlinelibrary.wiley.com/doi/full/10.1111/famp.12715
PUB183,Substance use,Substance use,Multiple_groups,Substance use/abuse (not incl. alcohol),Medication,,Other,GrimAge,216,Blood,Black,Both,No,Adults In the Making (AIM),https://onlinelibrary.wiley.com/doi/full/10.1111/famp.12715
PUB183,Substance use prevention programme,Substance use prevention programme,Multiple_groups,Substance use/abuse (not incl. alcohol),Medication,,Other,GrimAge,216,Blood,Black,Both,No,Adults In the Making (AIM),https://onlinelibrary.wiley.com/doi/full/10.1111/famp.12715
PUB184,Hepatocellular carcinoma survival,Cancer,Multiple_groups,Cancer,Hepatology,Healthspan/Lifespan/Mortality,Physical health,Horvath,316,Liver,,NA,No,Recruited,https://doi.org/10.1101/2021.03.22.21253654
PUB185,Smoking,Smoking,Smoking,,,,Lifestyle,Horvath,333,Saliva,White (>80%),Both,No,Studying the Epigenetics of E-cigarette use (SEE-Cigs),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01174-7
